metric,value
trial,94.0
temperature,1.151774525642395
train_loss,0.3334254010445893
train_acc,85.12163336229366
val_loss,0.4497040139741563
val_acc,77.90327251665218
test_loss,0.64310892301299
test_acc,69.04141326382856
train_loss_cal,0.3449788423610569
val_loss_cal,0.4474779202942913
test_loss_cal,0.6233842024553212
