epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.6467403255010906,62.280701754385966,0.7006743468736347,61.75438596491228,0.0003076312591045573
2,0.6093073934839482,67.19298245614036,0.6111753911302801,64.91228070175438,0.00030762898195918145
3,0.6096992848212259,68.6842105263158,0.6097574029052467,68.42105263157895,0.00030762518674186016
4,0.5917663976811526,68.15789473684211,0.6859956628397892,65.96491228070175,0.00030761987349005055
5,0.5860802621172185,68.24561403508773,0.6718818409401074,63.50877192982456,0.0003076130422561923
6,0.5993596248459397,69.29824561403508,0.5978314671600075,69.82456140350877,0.000307604693107707
7,0.5949452207799544,70.87719298245614,0.5815702410120713,71.9298245614035,0.0003075948261269973
8,0.5641050572980915,71.2280701754386,0.7364193299360443,63.1578947368421,0.0003075834414114463
9,0.5912908704657304,68.42105263157895,0.5852806639253048,68.42105263157895,0.0003075705390734166
10,0.5695197601067392,70.17543859649123,0.5833865931159572,68.42105263157895,0.00030755611924024914
11,0.5708109679975008,70.87719298245614,0.5824219488261039,69.47368421052632,0.0003075401820542617
12,0.5596858543262148,71.66666666666667,0.5639053026835124,70.87719298245614,0.00030752272767274797
13,0.5425104214434038,71.3157894736842,0.5891920654397261,66.3157894736842,0.0003075037562679756
14,0.5593065579732259,71.14035087719299,0.5478794024701704,74.73684210526316,0.00030748326802718475
15,0.5413685836290059,71.9298245614035,0.5531087850269518,71.57894736842105,0.00030746126315258607
16,0.527255870584856,73.42105263157895,0.5363052667232981,74.73684210526316,0.0003074377418613587
17,0.5459198378680045,72.36842105263158,0.5458827422376265,71.57894736842105,0.00030741270438564835
18,0.538130924157929,73.15789473684211,0.5340153355347482,74.03508771929825,0.00030738615097256484
19,0.5468131480509775,73.15789473684211,0.5628534232315264,70.87719298245614,0.0003073580818841796
20,0.537943226412723,73.24561403508773,0.6282905942515323,64.56140350877193,0.0003073284973975232
21,0.5316639076199448,74.29824561403508,0.5623852819727179,67.01754385964912,0.0003072973978045826
22,0.5457274761116295,73.24561403508773,0.772699895448852,52.98245614035088,0.00030726478341229816
23,0.5386790798421491,72.19298245614036,0.5122424907851637,75.08771929824562,0.00030723065454256086
24,0.5358670439636498,73.7719298245614,0.6395803830079865,69.12280701754386,0.0003071950115322088
25,0.5387667374652728,72.45614035087719,0.8944213904832539,51.92982456140351,0.00030715785473302417
26,0.5611710282794217,70.70175438596492,0.5842362450925928,67.01754385964912,0.0003071191845117295
27,0.5176833998738674,74.12280701754386,0.5653112870559358,74.03508771929825,0.00030707900124998425
28,0.5236877804785444,74.73684210526316,0.5824523515868605,69.82456140350877,0.0003070373053443811
29,0.5242236294767313,72.10526315789474,0.5152579346246887,75.08771929824562,0.0003069940972064417
30,0.5074101038146437,75.43859649122807,0.5209943353084096,72.28070175438596,0.00030694937726261296
31,0.515157747686955,73.85964912280701,0.5404141638362617,71.2280701754386,0.0003069031459542627
32,0.5337447015862716,72.71929824561404,0.5045116191370446,77.19298245614036,0.00030685540373767527
33,0.530359178886079,73.0701754385965,0.5446443585973036,73.33333333333333,0.000306806151084047
34,0.5198449289589597,73.94736842105263,0.49805536458366795,74.3859649122807,0.0003067553884794818
35,0.526193248179921,73.24561403508773,0.5481262313692193,72.28070175438596,0.000306703116424986
36,0.4988194783528646,76.05263157894737,0.5239762675343899,75.08771929824562,0.0003066493354364637
37,0.5170738835083811,75.0,0.5627654226202714,66.3157894736842,0.00030659404604471154
38,0.4974461829453184,74.82456140350877,0.6511186894617582,72.28070175438596,0.00030653724879541353
39,0.5085662042885496,74.73684210526316,0.8403891471394321,62.80701754385965,0.0003064789442491356
40,0.5212904710518687,74.03508771929825,0.553528078187976,69.47368421052632,0.00030641913298132
41,0.5079901013457985,75.0,0.5126070754569874,77.19298245614036,0.0003063578155822799
42,0.5072364079324823,75.70175438596492,0.5313123073494225,76.49122807017544,0.00030629499265719313
43,0.5141386930356946,75.08771929824562,0.5460110168707998,72.63157894736842,0.00030623066482609674
44,0.5132795898537886,75.78947368421052,0.4840037010217968,77.54385964912281,0.00030616483272388035
45,0.5226345626931441,74.03508771929825,0.5048826545999762,74.73684210526316,0.0003060974970002803
46,0.48474416492278116,76.2280701754386,0.6173850262374209,72.63157894736842,0.00030602865831987297
47,0.5164913899020145,74.03508771929825,0.568025222995825,67.36842105263158,0.0003059583173620684
48,0.5138443945792683,74.3859649122807,0.5082062324933838,74.03508771929825,0.00030588647482110334
49,0.48779807718176593,76.57894736842105,0.6173482158727813,67.01754385964912,0.0003058131314060348
50,0.4862215324452049,76.2280701754386,0.6318235771697864,60.0,0.00030573828784073254
51,0.5081834085154951,74.56140350877193,0.7750680542828744,69.12280701754386,0.0003056619448638724
52,0.5004580230043646,75.6140350877193,0.701299226074888,57.54385964912281,0.00030558410322892874
53,0.49875093614845945,75.70175438596492,0.48686219872089853,77.19298245614036,0.0003055047637041671
54,0.5018871238357142,74.73684210526316,0.5134467511846308,72.98245614035088,0.00030542392707263647
55,0.5092693839156837,75.6140350877193,0.5417107074929957,72.63157894736842,0.0003053415941321618
56,0.49448138496332,75.35087719298245,0.4894812099766313,77.54385964912281,0.0003052577656953361
57,0.48778353072049324,75.08771929824562,0.46134508722706846,77.54385964912281,0.00030517244258951206
58,0.4977877516495554,75.26315789473684,0.47933787755798873,76.49122807017544,0.00030508562565679436
59,0.5002464229600472,75.08771929824562,0.6112672943817942,70.52631578947368,0.00030499731575403093
60,0.4842370986938477,76.75438596491227,0.49275933138111183,74.73684210526316,0.0003049075137528051
61,0.4790815915977746,76.66666666666667,0.5654877363589772,65.26315789473684,0.00030481622053942615
62,0.482213272546467,76.57894736842105,0.5103803344985895,72.63157894736842,0.00030472343701492134
63,0.48801551032484625,75.87719298245614,0.5556772081475508,68.7719298245614,0.0003046291640950266
64,0.4661872430851585,77.19298245614036,0.49142397276142186,79.29824561403508,0.0003045334027101775
65,0.47238006173518665,78.0701754385965,0.4954009820494735,75.08771929824562,0.0003044361538055004
66,0.4805905428894779,76.14035087719299,0.4539004071762687,77.89473684210526,0.0003043374183408026
67,0.47333917063579223,76.49122807017544,0.5871736178272648,68.0701754385965,0.00030423719729056334
68,0.483610218867921,76.40350877192982,0.48369054240092896,74.73684210526316,0.0003041354916439239
69,0.46430844194010684,76.9298245614035,0.465490494485487,77.89473684210526,0.000304032302404678
70,0.46469751816046867,76.49122807017544,0.5215391075401975,72.63157894736842,0.0003039276305912617
71,0.4759702780790496,77.28070175438596,0.5034788631556327,76.14035087719299,0.0003038214772367436
72,0.4656941915813245,75.96491228070175,0.5193712028495052,72.28070175438596,0.0003037138433888144
73,0.45044913417414617,78.15789473684211,0.4863500221779472,75.08771929824562,0.00030360473010977674
74,0.47960804596281886,77.45614035087719,0.5591848480074029,66.3157894736842,0.0003034941384765347
75,0.4488597125337835,79.03508771929825,0.4957653211919885,76.14035087719299,0.00030338206958058293
76,0.4583283211055555,76.84210526315789,0.47811098422920495,78.59649122807018,0.0003032685245279963
77,0.45832701165948,77.28070175438596,0.5191786350911124,76.14035087719299,0.00030315350443941864
78,0.4579372260654182,77.63157894736842,0.5895322836281961,70.17543859649123,0.0003030370104500517
79,0.4444771771891075,78.50877192982456,0.639756052745016,68.7719298245614,0.00030291904370964416
80,0.45366351165269553,77.01754385964912,0.5378196822969536,76.14035087719299,0.0003027996053824802
81,0.45149802654458765,78.33333333333333,0.495463122192182,72.63157894736842,0.0003026786966473678
82,0.43990776538848875,78.0701754385965,0.5189500203258113,75.78947368421052,0.00030255631869762737
83,0.45236451165717945,78.33333333333333,0.45883248364716245,77.89473684210526,0.00030243247274107984
84,0.4550853537885766,76.9298245614035,0.4643559157848358,80.0,0.0003023071600000349
85,0.4345785693118447,78.7719298245614,0.43715218462442096,81.75438596491227,0.0003021803817112786
86,0.44068003830156827,78.0701754385965,0.6541887521743774,69.82456140350877,0.0003020521391260616
87,0.4456486335971899,77.89473684210526,0.505346802765863,75.78947368421052,0.0003019224335100863
88,0.43933202854374,79.73684210526316,0.7172588068142272,64.21052631578948,0.00030179126614349487
89,0.4410104159723248,77.71929824561404,0.462424076335472,78.24561403508773,0.00030165863832085625
90,0.41029542705468963,79.82456140350877,0.9038057419291714,60.0,0.0003015245513511535
91,0.44491808288975765,78.42105263157895,0.48611567877886586,77.54385964912281,0.00030138900655777087
92,0.4362508021425783,80.08771929824562,0.4704729621870476,77.89473684210526,0.0003012520052784807
93,0.4367222225456907,78.42105263157895,0.4950089360538282,77.89473684210526,0.0003011135488654303
94,0.42480251663609553,78.59649122807018,0.5389947388255806,79.64912280701755,0.0003009736386851287
95,0.4168437568764938,80.43859649122807,0.5225795869241681,74.03508771929825,0.00030083227611843276
96,0.44017109285321154,79.21052631578948,0.4932447205510056,75.78947368421052,0.000300689462560534
97,0.4052953228615878,79.64912280701755,0.5153106860947191,77.89473684210526,0.0003005451994209446
98,0.41187804560912283,80.08771929824562,0.607235116080234,68.42105263157895,0.0003003994881234835
99,0.4151573219843078,80.35087719298245,0.4772494482366662,77.89473684210526,0.00030025233010626235
100,0.42022474261752346,79.12280701754386,0.6177461749628971,68.42105263157895,0.0003001037268216714
101,0.4143132955881587,80.87719298245614,0.4321753881479565,79.29824561403508,0.000299953679736365
102,0.4293832973430031,79.03508771929825,0.4118294588306494,80.70175438596492,0.00029980219033124745
103,0.3980718660772892,80.96491228070175,0.7951662477694059,64.21052631578948,0.00029964926010145787
104,0.41680188241757843,78.7719298245614,0.7227633940546137,77.89473684210526,0.00029949489055635596
105,0.4321933294597425,80.08771929824562,0.8584487371277391,75.43859649122807,0.00029933908321950684
106,0.41985967376253064,80.43859649122807,0.45458688662763225,81.05263157894737,0.00029918183962866595
107,0.4038955427052682,79.64912280701755,0.4467936635017395,80.70175438596492,0.00029902316133576407
108,0.39330672245276604,81.40350877192982,0.5329952536967762,76.49122807017544,0.0002988630499068919
109,0.39348129813085525,81.05263157894737,0.7227581231217636,70.52631578947368,0.0002987015069222846
110,0.40533696684920995,81.05263157894737,0.4472644357304824,78.24561403508773,0.00029853853397630625
111,0.37689724444297323,81.3157894736842,0.4903361596559223,77.89473684210526,0.00029837413267743394
