metric,value
trial,48.0
temperature,1.2867344617843628
train_loss,0.3118657001130036
train_acc,85.95113438045375
val_loss,0.4324687780718113
val_acc,79.05759162303664
test_loss,0.5306217892397761
test_acc,76.61431064572426
train_loss_cal,0.32625939531892173
val_loss_cal,0.424217281437253
test_loss_cal,0.5058055124903849
