metric,value
trial,30.0
temperature,1.0829813480377197
train_loss,0.33204765086285554
train_acc,86.54970760233918
val_loss,0.45050732956992257
val_acc,78.94736842105263
test_loss,2.0253448437180435
test_acc,58.59649122807018
train_loss_cal,0.3360807507881644
val_loss_cal,0.4492905080667016
test_loss_cal,1.9088727295398713
