metric,value
trial,69.0
temperature,1.1392459869384766
train_loss,0.39069590263434595
train_acc,83.49221672499095
val_loss,0.5136198180522697
val_acc,78.76447876447877
test_loss,3.1034640872302415
test_acc,40.602374746597164
train_loss_cal,0.40081490262132713
val_loss_cal,0.5103412015097482
test_loss_cal,2.793269527742147
