epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,lr
0,0.8460515230850708,49.708879184861715,1.0819482539975367,43.31395348837209,0.9792647778571069,38.81118881118881,0.01
1,0.7102581306836491,51.31004366812227,0.7173151567924855,58.72093023255814,0.7162039496681907,50.34965034965035,0.009999901304280686
2,0.7205485107249742,47.5254730713246,0.6905891326970832,60.174418604651166,0.7104838640539797,52.7972027972028,0.009999605221019083
3,0.7538294759206202,49.19941775836973,0.6911652808965638,41.27906976744186,0.6926570217926186,49.65034965034965,0.009999111761904047
4,0.7209397929204083,55.604075691411936,0.6950029592181362,41.27906976744186,0.689478257736126,49.65034965034965,0.009998420946416502
5,0.7078883102193496,48.2532751091703,0.696688847486363,39.825581395348834,0.6974688668351073,46.15384615384615,0.00999753280182866
6,0.6967073204388958,47.30713245997089,0.6968718850335409,58.72093023255814,0.6969614987606769,50.34965034965035,0.009996447363202949
7,0.7034720057483324,49.85443959243086,0.6957947417747142,41.56976744186046,0.696043673928801,47.2027972027972,0.009995164673390627
8,0.7116939363868302,46.65211062590975,0.6954630876696387,41.27906976744186,0.6919455048921225,49.65034965034965,0.009993684783030091
9,0.6941635796943953,43.44978165938865,0.6963327346846114,41.27906976744186,0.6937622031965456,49.65034965034965,0.009992007750544879
10,0.7038362033155461,47.67103347889374,0.6955523684967396,41.56976744186046,0.6920723231522353,50.0,0.009990133642141361
11,0.6972016771113855,53.63901018922853,0.695697124614272,41.27906976744186,0.6938564252186489,49.65034965034965,0.009988062531806128
12,0.6962545041260587,42.43085880640466,0.6959158944529157,41.27906976744186,0.6920611883376862,49.65034965034965,0.009985794501303071
13,0.6949171705016923,48.2532751091703,0.6956881686698558,41.27906976744186,0.6920666277825416,49.65034965034965,0.00998332964017015
14,0.6950077705161193,46.069868995633186,0.6953212577243184,41.27906976744186,0.6927604541911946,49.65034965034965,0.009980668045715865
15,0.6939452294873011,49.19941775836973,0.6952969889308132,40.69767441860465,0.6922562751736674,49.3006993006993,0.009977809823015403
16,0.6956079957960648,47.30713245997089,0.695213373317275,41.27906976744186,0.6928602148602893,48.95104895104895,0.009974755084906504
17,0.6954971013110798,45.48762736535662,0.6955905958663585,41.27906976744186,0.6916827359399595,49.65034965034965,0.009971503951984997
18,0.6945789591714284,50.291120815138285,0.6956833171290021,58.13953488372093,0.6955633601108631,50.34965034965035,0.009968056552600045
19,0.6941399492724667,48.32605531295488,0.6962354793105014,40.98837209302326,0.6921001831134717,49.65034965034965,0.00996441302284907
20,0.6971061952422973,47.962154294032025,0.6953456706778948,41.27906976744186,0.6929434291966312,48.95104895104895,0.009960573506572392
21,0.6947019167862605,42.94032023289665,0.6956388257270636,41.27906976744186,0.6920474517595517,49.65034965034965,0.009956538155347534
22,0.6950563535072571,43.522561863173216,0.695269572180371,41.27906976744186,0.6932900464618122,49.65034965034965,0.009952307128483258
23,0.6948850398674455,49.56331877729258,0.6952442429786505,41.27906976744186,0.6928054402758191,49.65034965034965,0.009947880593013256
24,0.692839364037243,43.8136826783115,0.6954415897990383,41.27906976744186,0.692943396268191,49.3006993006993,0.009943258723689572
25,0.6935171595133375,44.68704512372635,0.6953534525494243,57.848837209302324,0.6943589265529926,51.3986013986014,0.00993844170297569
26,0.6918839861732383,55.167394468704515,0.6956595168557278,41.56976744186046,0.6918045624152763,49.65034965034965,0.009933429721039342
27,0.6944012502221908,46.724890829694324,0.6960141492444415,57.26744186046512,0.6962179704145952,50.34965034965035,0.009928222975744992
28,0.6948811518573345,52.256186317321685,0.6958207890044811,58.72093023255814,0.7010337943797345,50.34965034965035,0.00992282167264603
