seed,run_idx,epoch,train_loss,train_acc,val_loss,val_acc,lr
679,3,1,0.6637236231251766,66.14035087719299,0.633456439930096,61.75438596491228,0.001130205251838551
679,3,2,0.6119807467126009,67.10526315789474,0.6221779664357503,65.6140350877193,0.0011299961102134183
679,3,3,0.5857157399779872,68.85964912280701,0.6195429674366064,67.01754385964912,0.001129647598174854
679,3,4,0.5635511735029388,70.78947368421052,0.5728870607258981,71.2280701754386,0.0011291598017129883
679,3,5,0.5794399725763422,70.43859649122807,0.5760919144279079,69.47368421052632,0.0011285328411842995
679,3,6,0.5555699657975581,71.3157894736842,0.5766167887470178,72.98245614035088,0.0011277668712819165
679,3,7,0.5361581605777406,73.7719298245614,0.6727351213756361,60.70175438596491,0.0011268620809974513
679,3,8,0.5617507639684175,71.3157894736842,0.6082573075043528,68.0701754385965,0.0011258186935743679
679,3,9,0.552500219303265,71.05263157894737,0.6171166053989477,67.71929824561404,0.0011246369664529002
679,3,10,0.5492360959973251,71.57894736842105,0.5766179417309009,71.57894736842105,0.0011233171912065332
679,3,11,0.5070700952881261,75.26315789473684,0.6358770117425082,65.6140350877193,0.0011218596934700605
679,3,12,0.5095138001860233,74.73684210526316,0.650748524540349,67.71929824561404,0.0011202648328592396
679,3,13,0.5071841647750452,74.12280701754386,0.5336478045112208,74.3859649122807,0.0011185330028820619
679,3,14,0.4997884457571465,74.91228070175438,0.5500857292560108,71.57894736842105,0.0011166646308416604
679,3,15,0.5057772600859927,73.59649122807018,0.5804433695056982,71.2280701754386,0.0011146601777308788
679,3,16,0.48575681019247624,75.08771929824562,0.5511912613584284,73.33333333333333,0.0011125201381185289
679,3,17,0.5068143875975358,74.12280701754386,0.6029352154648094,69.82456140350877,0.001110245040027363
679,3,18,0.47501823546593647,76.05263157894737,0.6437180255588733,69.12280701754386,0.0011078354448037925
679,3,19,0.483362943456884,75.87719298245614,0.48718846199805277,76.14035087719299,0.0011052919469793825
679,3,20,0.5098284589616876,74.91228070175438,0.5435496904348073,71.2280701754386,0.0011026151741241627
679,3,21,0.4653440078099569,77.10526315789474,0.6198921116820553,68.0701754385965,0.0010998057866917813
679,3,22,0.47002448261829843,75.96491228070175,0.5912451612321954,70.17543859649123,0.0010968644778565496
679,3,23,0.4640657607923474,76.14035087719299,0.5496391617415244,72.98245614035088,0.001093791973342411
679,3,24,0.445709298577225,77.45614035087719,0.558727108386525,71.2280701754386,0.0010905890312438791
679,3,25,0.4517504871937267,77.19298245614036,0.5634177485056091,73.6842105263158,0.0010872564418389905
679,3,26,0.4522136648495992,76.75438596491227,0.5149857270090203,75.08771929824562,0.001083795027394314
679,3,27,0.43460136202343724,78.94736842105263,0.508633313890089,74.03508771929825,0.00108020564196207
679,3,28,0.45565884134225676,77.28070175438596,0.5704472807415745,71.57894736842105,0.0010764891711694043
679,3,29,0.4504249493281047,78.59649122807018,0.5089034166252404,74.73684210526316,0.0010726465319998745
679,3,30,0.4370372266100164,77.54385964912281,0.5782921320513675,70.52631578947368,0.001068678672567197
679,3,31,0.46982527720300776,76.9298245614035,0.5623039105482269,70.87719298245614,0.0010645865718813146
679,3,32,0.43335675314853067,78.33333333333333,0.5180732980109097,75.43859649122807,0.0010603712396068396
679,3,33,0.4437225193308111,78.42105263157895,0.5376929571754054,73.6842105263158,0.001056033715813936
679,3,34,0.40157347520192466,80.78947368421052,0.6480145362385532,66.3157894736842,0.0010515750707216953
679,3,35,0.42499563819483704,79.03508771929825,0.5267500530209458,72.98245614035088,0.0010469964044340784
679,3,36,0.4097646056560048,79.64912280701755,0.5715190548645822,71.9298245614035,0.0010422988466684793
679,3,37,0.41251113299737896,78.0701754385965,0.5031212821341398,73.33333333333333,0.001037483556476986
679,3,38,0.3980512189237695,80.96491228070175,0.5620560773631983,74.03508771929825,0.0010325517219604004
679,3,39,0.3841183705288067,81.9298245614035,0.5032974021476612,74.03508771929825,0.0010275045599750928
679,3,40,0.3807098735842788,81.57894736842105,0.7127238089578194,69.82456140350877,0.0010223433158327608
679,3,41,0.39046587138845207,80.87719298245614,0.5963809701434353,74.3859649122807,0.001017069262993167
679,3,42,0.37321330183430723,82.36842105263158,0.564516618377284,73.6842105263158,0.001011683702749932
679,3,43,0.38202859775016185,80.43859649122807,0.5368566598808556,76.49122807017544,0.0010061879639094607
679,3,44,0.36266784061465346,82.71929824561404,0.5629089970337717,73.6842105263158,0.001000583402463077
679,3,45,0.378847169091827,81.57894736842105,0.5636142527847959,72.63157894736842,0.000994871401252455
679,3,46,0.3446561392984892,84.47368421052632,0.5218980657426935,75.78947368421052,0.0009890533696284229
679,3,47,0.3370636919088531,84.47368421052632,0.5741505693971065,75.43859649122807,0.0009831307431032268
679,3,48,0.37054828698174996,82.89473684210526,0.6080457549346121,74.03508771929825,0.0009771049829963398
679,3,49,0.35049292894831874,82.80701754385964,0.7103686221858911,76.14035087719299,0.0009709775760739028
679,3,50,0.3247204826589216,85.08771929824562,0.6919673957322773,69.47368421052632,0.0009647500341818875
679,3,51,0.2922945739930136,86.9298245614035,0.668218111364465,69.12280701754386,0.0009584238938730711
679,3,52,0.3089264376121655,86.05263157894737,0.7812439395670305,71.57894736842105,0.0009520007160279148
679,3,53,0.29049473864990366,86.2280701754386,0.5001486376712196,77.89473684210526,0.0009454820854694397
679,3,54,0.27989117440424466,87.89473684210526,0.6807856427995782,75.08771929824562,0.0009388696105721957
679,3,55,0.2450150833318108,88.6842105263158,0.6055609167667857,73.6842105263158,0.0009321649228654194
679,3,56,0.27529354095458985,87.71929824561404,0.5640600689670496,74.73684210526316,0.0009253696766304777
679,3,57,0.26125172230235316,88.50877192982456,0.5259654607689171,74.03508771929825,0.0009184855484926999
679,3,58,0.20915198733932094,91.40350877192982,0.5729044730203193,73.6842105263158,0.0009115142370076943
679,3,59,0.2013194971962979,90.78947368421052,0.47676770394308526,79.29824561403508,0.000904457462242256
679,3,60,0.20205388246921072,91.49122807017544,0.4968346374076709,77.89473684210526,0.0008973169653499657
679,3,61,0.1993452156975604,91.84210526315789,0.5231984694798787,75.78947368421052,0.0008900945081415857
679,3,62,0.1882421330663196,92.54385964912281,0.5898186378311693,77.54385964912281,0.0008827918726503606
679,3,63,0.1835231394621364,92.80701754385964,0.6222167251402871,71.9298245614035,0.0008754108606923258
679,3,64,0.12199534256207316,95.26315789473684,0.5302796742372345,77.89473684210526,0.0008679532934217377
679,3,65,0.15651728448114896,94.03508771929825,0.6877634979130929,77.54385964912281,0.0008604210108817305
679,3,66,0.11680403213229096,95.52631578947368,0.5567441053557814,74.73684210526316,0.0008528158715503129
679,3,67,0.10611090644409782,96.57894736842105,0.5265137779085259,77.89473684210526,0.0008451397518818166
