epoch,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,lr
37,0.7993918168172511,70.73347857661584,1.3726176275723223,54.78260869565217,1.2703838157321519,61.846689895470384,0.0009865492554910632
38,0.807253531294624,71.0239651416122,1.1176772781040358,48.405797101449274,1.0766520271733246,54.52961672473867,0.0009858158664573368
39,0.8009778438656765,71.67755991285404,1.1047138925911724,53.04347826086956,1.1496978470672714,59.059233449477354,0.0009850632982450526
40,0.7593462398369069,74.94553376906318,1.08319014950075,53.6231884057971,1.0666294993008472,56.62020905923345,0.0009842915805643151
41,0.7567974628532981,74.7276688453159,1.155364101174949,46.3768115942029,1.354743643089454,39.54703832752613,0.000983500743881217
42,0.762005174774663,72.33115468409586,1.1565434362577356,55.65217391304348,1.2297019169305674,57.8397212543554,0.0009826908194166364
43,0.7425687443803165,76.83369644153957,1.2421872942344,59.130434782608695,1.1203096664741063,59.58188153310105,0.0009818618391450045
44,0.7194947022498304,77.70515613652869,1.1120903272559677,58.26086956521739,1.0571115806127676,58.710801393728225,0.0009810138357930424
45,0.7120937263524091,75.23602033405955,1.1602980985157731,57.971014492753625,1.1703460706651003,57.142857142857146,0.000980146842838471
46,0.7281099880789187,75.96223674655047,1.1588002068409022,50.72463768115942,1.2865599888127024,47.038327526132406,0.0009792608945086874
47,0.705650492647721,77.99564270152506,1.1618806697320248,53.91304347826087,1.1507893958573558,56.09756097560975,0.0009783560257794147
48,0.6806697001384494,79.01234567901234,1.2056062425392262,50.43478260869565,1.1665019191515986,56.96864111498258,0.000977432272373321
49,0.6524770466763643,80.10167029774873,1.177914279440175,56.52173913043478,1.2191492825850376,54.00696864111498,0.0009764896707586089
50,0.6607414614747379,79.30283224400871,1.388895671263985,43.768115942028984,1.601570143516886,36.7595818815331,0.0009755282581475763
51,0.646622905977065,81.19099491648511,1.242696105224499,53.04347826086956,1.376111483740059,56.09756097560975,0.0009745480724951467
52,0.6722195126825082,79.95642701525054,1.2244335053623587,49.56521739130435,1.250316194333266,54.70383275261324,0.0009735491524973714
53,0.6306417346779817,81.69934640522875,1.3122735738754272,56.81159420289855,1.27884677561318,54.8780487804878,0.0009725315375899016
54,0.619224264038241,81.69934640522875,1.874924624138984,44.34782608695652,1.896772779238764,45.47038327526133,0.0009714952679464315
55,0.5975082621854895,82.57080610021787,1.1875155832456505,57.68115942028985,1.281416164873369,54.70383275261324,0.000970440384477112
56,0.5677008590753648,86.8554829339143,1.3963627058526744,57.68115942028985,1.350110828461132,56.62020905923345,0.0009693669288269363
57,0.5737446402845473,86.63761801016703,1.3631356356800466,54.492753623188406,1.4201987171837678,56.79442508710802,0.0009682749433740955
58,0.5484014492408902,87.00072621641249,1.274489436633345,47.82608695652174,1.2724935256645655,53.48432055749129,0.0009671644712283052
59,0.5637031139977704,86.27450980392157,1.2379691509233004,56.81159420289855,1.0919178605910378,63.066202090592334,0.0009660355562291046
60,0.5694465936312402,84.9673202614379,1.4647383917932926,53.6231884057971,1.5364469638684901,56.09756097560975,0.0009648882429441249
61,0.5511237546509388,88.67102396514161,1.215060301794522,53.6231884057971,1.1860428354881367,57.491289198606275,0.0009637225766673299
62,0.538575209563594,87.7995642701525,1.28760885052059,53.333333333333336,1.2490172253253153,56.62020905923345,0.0009625386034172282
63,0.5324286313358215,87.65432098765432,1.3188543706700422,53.6231884057971,1.3735683454453738,54.00696864111498,0.0009613363699350566
64,0.5293985837684997,88.59840232389251,1.362951566170955,55.94202898550725,1.3518602472149122,56.44599303135889,0.0009601159236829344
65,0.5256655935628222,89.760348583878,1.339269497083581,56.52173913043478,1.4856652447155543,58.362369337979096,0.0009588773128419897
66,0.5150532670530099,89.760348583878,1.232354167924411,57.68115942028985,1.1959530135895733,60.278745644599304,0.0009576205863104579
67,0.49374534734020914,91.72113289760348,1.2758143355880958,58.26086956521739,1.3391607912575327,58.362369337979096,0.0009563457937017506
68,0.4798081358360396,92.15686274509804,1.3388995277708855,59.42028985507246,1.2920275050173238,59.059233449477354,0.000955052985342497
69,0.5087448059863254,89.97821350762527,1.299636601710665,57.10144927536232,1.2349883459170936,59.23344947735192,0.0009537422122705576
70,0.4865294205770167,91.14015976761075,1.3416851033335147,51.88405797101449,1.3404983510539092,53.48432055749129,0.0009524135262330089
71,0.4741149350362319,94.19026870007262,1.284160669990208,55.65217391304348,1.2507106530957106,58.362369337979096,0.0009510669796841005
72,0.4730816188720836,92.37472766884531,1.448387468552244,53.333333333333336,1.4131307581160542,56.271777003484324,0.0009497026257831847
73,0.46880099560440497,93.02832244008715,1.50559170142464,48.98550724637681,1.3669133323410247,56.79442508710802,0.0009483205183926171
74,0.47231479944659904,93.24618736383442,1.4237297666245612,60.289855072463766,1.2487077011048586,62.19512195121951,0.0009469207120756311
75,0.47186667822198586,92.66521423384168,1.2366287894870924,58.26086956521739,1.295868979513853,57.491289198606275,0.000945503262094183
76,0.4549941046132328,94.4081336238199,1.2651890312415965,55.94202898550725,1.283152209757097,56.96864111498258,0.0009440682244067714
77,0.45783975142539196,92.95570079883805,1.4899486790532652,52.7536231884058,1.488850468957881,54.00696864111498,0.0009426156556662268
78,0.4779923633119726,94.04502541757444,1.2636273529218591,56.52173913043478,1.2410253253132624,58.18815331010453,0.0009411456132174758
79,0.4318399133678788,96.1510530137981,1.2639557002247244,55.94202898550725,1.3213242325633245,54.52961672473867,0.0009396581550952772
80,0.41955345925335963,96.94989106753813,1.459502090924028,57.391304347826086,1.3597347462218814,59.23344947735192,0.0009381533400219309
81,0.4245275315289577,96.94989106753813,1.3870915779169055,50.14492753623188,1.416291879029224,48.606271777003485,0.0009366312274049592
82,0.4199948589180203,96.29629629629629,1.2617617987204288,57.391304347826086,1.214362476345554,60.97560975609756,0.0009350918773347619
83,0.42230039899905003,95.57007988380538,1.301298595511395,58.84057971014493,1.257074523470543,59.059233449477354,0.0009335353505822441
84,0.41389554890498964,96.44153957879448,1.3675644332084103,47.2463768115942,1.4065725275863754,50.69686411149826,0.0009319617085964167
85,0.4194241045347226,96.44153957879448,1.4099968174229498,57.10144927536232,1.308549944532042,59.75609756097561,0.000930371013501971
86,0.4129746175799235,97.02251270878722,1.385471565136011,48.98550724637681,1.46179868452225,50.0,0.0009287633280968253
87,0.3947836507812478,98.32970225127087,1.3850987133772477,55.94202898550725,1.2997425071869162,57.8397212543554,0.0009271387158496467
88,0.40642492387635865,96.73202614379085,1.2882524016974628,54.20289855072464,1.241685404594767,56.96864111498258,0.0009254972408973451
89,0.407024145039771,97.31299927378359,1.2988681240358215,58.26086956521739,1.2085936036259455,61.498257839721255,0.0009238389680425407
90,0.4049088104791025,97.31299927378359,1.2513643354609392,52.17391304347826,1.2637932354564867,53.31010452961672,0.0009221639627510066
91,0.3951385922421557,98.32970225127087,1.3619509220123291,53.6231884057971,1.341261023428382,55.92334494773519,0.0009204722911490836
92,0.4081509727538281,96.73202614379085,1.2539791186650595,57.971014492753625,1.2134735251968332,59.75609756097561,0.0009187640200210698
93,0.38436326378051494,99.12854030501089,1.3876765282257744,56.81159420289855,1.2841690774578667,59.930313588850176,0.0009170392168065845
94,0.390854874813825,98.32970225127087,1.3629926197770712,50.43478260869565,1.3763783202354085,52.26480836236934,0.0009152979495979053
95,0.3841032435604863,98.91067538126362,1.2505500613779261,50.43478260869565,1.311752669071902,52.09059233449477,0.0009135402871372799
96,0.38588919995397264,98.62018881626724,1.3261946579684383,53.6231884057971,1.2864197355529572,56.79442508710802,0.0009117662988142127
97,0.3810147677285133,98.98329702251272,1.2620442262594251,53.333333333333336,1.290679706513674,55.57491289198606,0.0009099760546627253
98,0.37890088025780805,98.47494553376906,1.3068016473797783,56.231884057971016,1.2155879956089246,60.45296167247387,0.000908169625358591
99,0.37191704077918025,99.49164851125636,1.2433889164440874,57.391304347826086,1.224357452542109,56.62020905923345,0.0009063470822165459
100,0.3733195822223339,99.20116194625999,1.220869727411132,55.072463768115945,1.1879816586962975,56.09756097560975,0.0009045084971874727
101,0.38931278708020933,98.32970225127087,1.281572473221931,52.46376811594203,1.3043153157217577,53.65853658536585,0.0009026539428555598
102,0.3875665797993335,98.62018881626724,1.3164671780406565,55.36231884057971,1.427053408755658,54.35540069686411,0.0009007834924354372
103,0.3877931805564254,98.25708061002179,1.2292927538139233,53.6231884057971,1.1802856764311573,58.710801393728225,0.0008988972197692843
104,0.3774890802697851,99.12854030501089,1.3953242792599443,55.36231884057971,1.3757467255359743,57.31707317073171,0.0008969951993239164
105,0.37258970919257933,99.12854030501089,1.3801181475321451,55.94202898550725,1.3273550633354054,56.79442508710802,0.0008950775061878439
106,0.37565427520782424,99.27378358750907,1.3283960888351218,55.65217391304348,1.2958380548796171,54.70383275261324,0.0008931442160683082
107,0.39420762595354686,97.89397240377633,1.330874816922174,51.594202898550726,1.3878199044835693,51.045296167247386,0.0008911954052882928
108,0.37480077868193584,99.12854030501089,1.332062892637391,48.405797101449274,1.4013433614258983,46.51567944250871,0.0008892311507835107
109,0.3867719730953419,98.98329702251272,1.2191565537798232,58.84057971014493,1.1557645390673381,60.278745644599304,0.0008872515300993659
110,0.378778227447338,99.12854030501089,1.231141501924266,50.72463768115942,1.2598321990268986,54.181184668989545,0.0008852566213878935
111,0.37488640255051936,98.91067538126362,1.4037067351133927,53.333333333333336,1.4199817255398952,53.31010452961672,0.0008832465034046738
112,0.3744339261612515,98.54756717501816,1.2046768371609673,52.17391304347826,1.2263577325003487,55.749128919860624,0.0008812212555057229
113,0.3735023988877506,98.54756717501816,1.231689616908198,53.91304347826087,1.2331232571851085,55.05226480836237,0.0008791809576443599
114,0.367279795000496,99.56427015250544,1.313353673617045,56.231884057971016,1.216074129430259,61.32404181184669,0.0008771256903680509
115,0.3684363940875428,99.27378358750907,1.3139307084290877,55.072463768115945,1.2365089742148794,58.01393728222997,0.0008750555348152287
116,0.3654932354183931,99.12854030501089,1.196038740268652,57.391304347826086,1.1424373467209448,60.45296167247387,0.00087297057271209
117,0.36182399867839715,99.63689179375454,1.3140294009360713,51.594202898550726,1.2805633146173032,54.52961672473867,0.0008708708863693686
118,0.3591872277516079,99.78213507625273,1.2888667638751043,51.01449275362319,1.2494260662524126,55.92334494773519,0.0008687565586790859
