metric,value
trial,51.0
temperature,1.3562430143356323
train_loss,0.3159531776973714
train_acc,85.6457242582897
val_loss,0.43425046378197263
val_acc,81.15183246073299
test_loss,0.421802900276467
test_acc,79.58115183246073
train_loss_cal,0.33067525572177625
val_loss_cal,0.42157507650099085
test_loss_cal,0.42439159366056767
