metric,value
trial,59.0
temperature,1.1646276712417603
train_loss,0.4517965473690342
train_acc,80.71821338992861
val_loss,0.6187041271465361
val_acc,72.74042635285039
test_loss,2.3260526811937883
test_acc,41.691265844764715
train_loss_cal,0.46906801961619676
val_loss_cal,0.614650084925926
test_loss_cal,2.093083782411873
