epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.6049344022999699,66.47842455835506,0.5843822234891444,69.44685780480741,0.00032315180819240355
2,0.5765779490250627,69.62785983203013,0.5845784281703862,70.17086591369824,0.000323149416160957
3,0.5677622668887441,70.79351288734433,0.570556080310268,69.24413553431799,0.00032314542946811103
4,0.5537042132571508,71.4668404286128,0.5609993637212283,70.80799304952215,0.0003231398481532126
5,0.5499648916231111,71.93020561830292,0.5503397788857848,71.09759629307848,0.0003231326722713471
6,0.5401817946167501,72.6107732406603,0.5382467404573232,72.37185056472633,0.00032312390189333755
7,0.5339436831679373,73.00897770055025,0.5536315668813394,71.27135823921228,0.0003231135371057441
8,0.5331831365314526,72.8786562409499,0.5504174564425371,72.05328699681436,0.00032310157801086287
9,0.5220870818395805,73.59542426875181,0.5349502592648833,72.05328699681436,0.00032308802472672546
10,0.5222373019602897,73.79814653924124,0.5336618867605415,72.60353315957138,0.00032307287738709726
11,0.5147569659237512,74.23255140457573,0.5255487591088629,73.44338256588473,0.00032305613614147635
12,0.509691729118884,74.69591659426585,0.5158274572740732,73.29858094410658,0.0003230378011550921
13,0.5055219529333095,74.63075586446568,0.5097068595844803,74.74659716188822,0.00032301787260890347
14,0.5039825432203212,74.8262380538662,0.5153049717269149,73.09585867361714,0.00032299635069959717
15,0.4984555871735923,75.0868809730669,0.5007723438594779,74.74659716188822,0.00032297323563958564
16,0.49313452539497826,75.40544454097886,0.5251989616990055,73.44338256588473,0.00032294852765700526
17,0.4902656936676579,75.72400810889081,0.504717166393417,74.10947002606429,0.0003229222269957138
18,0.4846941394423389,76.17289313640313,0.49676440036058633,75.32580364900087,0.00032289433391528827
19,0.48177741502907667,76.49145670431508,0.5073652000244963,74.19635099913118,0.00032286484869102205
20,0.4731421066545729,76.8534607587605,0.5338115080038844,74.19635099913118,0.00032283377161392235
21,0.47257521775298417,76.99102229944975,0.4987759596708371,75.29684332464524,0.0003228011029907075
22,0.4682533505892981,77.33854619171734,0.4852417498404069,76.02085143353605,0.00032276684314380347
23,0.4644384929970179,77.52678830002895,0.49443312606844664,74.68867651317694,0.0003227309924113413
24,0.46110143961507344,77.94671300318564,0.532790220149731,74.68867651317694,0.000322693551147153
25,0.45367344403453336,78.13495511149725,0.49058148613571256,76.7738198667825,0.000322654519720769
26,0.4473015404665881,78.64900086880974,0.4904654744808618,75.8760498117579,0.0003226138985174135
27,0.44402045676095775,79.14132638285548,0.4987716442462226,74.97827975673327,0.00032257168793800155
28,0.43981989647663405,79.11960613958877,0.4738710103537634,76.97654213727193,0.00032252788839913445
29,0.43880959198228386,79.30060816681147,0.46973562794701107,76.62901824500435,0.00032248250033309594
30,0.4297206571162213,79.72053286996814,0.4887464580382605,75.81812916304662,0.00032243552418784795
31,0.4221272580422701,80.01013611352447,0.5067166423939153,75.1810020272227,0.0003223869604270261
32,0.42295067586693047,79.95221546481321,0.5056978404918961,76.45525629887055,0.000322336809529935
33,0.4135554129149373,80.50970170865914,0.5006597171373862,75.47060527077903,0.0003222850719915438
34,0.4123723315236329,80.50970170865914,0.48815983336212804,76.51317694758181,0.0003222317483224812
35,0.40153970598932837,81.04546770923834,0.5465834911339807,75.58644656820157,0.0003221768390490302
36,0.40394828621111434,81.29163046626122,0.5493580521603029,73.53026353895163,0.00032212034471312313
37,0.3902834897503244,81.78395598030698,0.4693267032732799,77.17926440776137,0.0003220622658723364
38,0.38546448256394295,81.95047784535187,0.48818639669078623,77.03446278598321,0.0003220026030998846
39,0.3853450892560557,82.10975962930785,0.5012029339326074,76.39733565015928,0.0003219413569846153
40,0.3726653991886888,82.53692441355344,0.6558260720707595,72.74833478134956,0.00032187852813100285
41,0.36826072392034215,83.23921227917752,0.4980949652719732,77.17926440776137,0.0003218141171591427
42,0.36782890179348515,83.20301187373299,0.5105656970593331,76.97654213727193,0.00032174812470474513
43,0.36039894051977145,83.43469446857804,0.5293418933714849,75.90501013611352,0.0003216805514191291
44,0.350116649141458,84.20214306400231,0.5272850399513781,76.13669273095859,0.0003216113979692155
45,0.3389208661691714,84.66550825369244,0.6034232532411874,75.0941210541558,0.00032154066503752113
46,0.3367711348254681,84.54242687518101,0.6749394252063432,70.51838980596582,0.00032146835332215137
47,0.33754199228009174,84.7161888213148,0.6236352988370701,75.03620040544455,0.0003213944635367937
48,0.3228779886378574,85.41847668693889,0.5590311385671747,75.32580364900087,0.0003213189964107105
49,0.31417145246255235,86.041123660585,0.5558258046145512,76.60005792064871,0.00032124195268873183
50,0.31282222708549634,85.92528236316247,0.5327637399361509,77.41094700260643,0.000321163333131248
51,0.3044670338375894,86.51896901245294,0.6446586273353824,75.52852591949029,0.00032108313851420244
52,0.3073699475370419,85.99768317405155,0.5681277723233664,76.51317694758181,0.00032100136962908354
53,0.2951154788179809,86.70721112076455,0.5555935943865479,76.6869388937156,0.0003209180272829173
54,0.28570222817501606,87.25021720243267,0.6083872285125361,76.07877208224733,0.00032083311229825893
55,0.2877979420757694,87.20677671589922,0.6243886518160778,76.31045467709238,0.0003207466255131851
56,0.2789291429616319,87.56878077034463,0.6988992835693072,74.89139878366638,0.00032065856778128545
57,0.2810397009952428,87.22849695916594,0.6613347500329635,75.03620040544455,0.00032056893997165425
58,0.26609599590301514,87.96698523023458,0.7204632593381933,75.52852591949029,0.0003204777429688818
59,0.26254693642064447,88.53171155516942,0.9947911819409123,71.03967564436722,0.0003203849776730456
60,0.25910908533565,88.52447147408051,0.6382172584809879,76.45525629887055,0.0003202906449997019
61,0.25968115610417647,88.71995366348104,0.6442574090692502,75.7022878656241,0.00032019474587987587
62,0.2549416964170797,88.71271358239213,0.6461455081981954,76.62901824500435,0.0003200972812600532
63,0.24980891411144976,89.06747755574862,0.714615004669574,77.32406602953954,0.00031999825210217035
64,0.24552453586995135,89.3208803938604,0.7165789155210235,76.48421662322617,0.0003198976593836051
65,0.2364054512509808,89.5670431508833,0.8485837864454608,75.20996235157834,0.000319795504097167
66,0.23530296066464668,89.69012452939472,0.6984844859738023,76.57109759629307,0.00031969178725108744
67,0.24114805151423335,89.53084274543875,0.6922814679636046,76.80278019113814,0.00031958650986900987
68,0.23384982230540396,89.6611642050391,0.728356978667497,77.32406602953954,0.0003194796729899795
69,0.22554419012543364,89.9290472053287,0.760503088188558,76.39733565015928,0.00031937127766843327
70,0.22747076323265067,90.00144801621778,0.6825471934704652,77.15030408340573,0.0003192613249741892
71,0.2219631791183854,90.36345207066319,0.7286892394173018,76.54213727193745,0.0003191498159924359
72,0.2192324400120737,90.377932232841,0.6546312626499803,76.19461337966985,0.0003190367518237222
73,0.212109269567272,90.85577758470895,0.7420610096397312,76.45525629887055,0.0003189221335839456
74,0.20231602658336142,91.10918042282074,0.8910166495543026,75.76020851433536,0.00031880596240434195
75,0.20726720081216662,91.00057920648712,0.857417402873687,74.97827975673327,0.00031868823943147386
76,0.20096959577171553,91.15262090935418,1.0518295394659665,76.22357370402548,0.0003185689658272196
77,0.19090498261889477,91.68114682884449,0.7827244222319509,77.15030408340573,0.0003184481427687615
78,0.18947922546484489,91.64494642339994,0.9129353825886491,76.48421662322617,0.0003183257714485743
