metric,value
trial,47.0
temperature,0.777496874332428
train_loss,0.49385000182234723
train_acc,76.6304347826087
val_loss,0.555059015750885
val_acc,65.21739130434783
test_loss,0.38124018907546997
test_acc,89.1304347826087
train_loss_cal,0.4751923434112383
val_loss_cal,0.5496355295181274
test_loss_cal,0.33668652176856995
